10,-45.136962890625
11,-45.704833984375
12,-46.1669921875
13,-46.6536865234375
14,-47.2218017578125
15,-47.6580810546875
16,-48.11529541015625
17,-48.6173095703125
18,-49.11529541015625
19,-49.62249755859375
20,-49.9923095703125
21,-50.58953857421875
22,-50.938232421875
23,-51.63983154296875
24,-51.91693115234375
25,-52.60302734375
26,-52.83563232421875
27,-53.25830078125
28,-53.56951904296875
29,-53.691650390625
30,-53.79193115234375
31,-53.83770751953125
32,-53.73907470703125
33,-53.85089111328125
34,-53.77685546875
35,-53.7110595703125
36,-53.33111572265625
37,-53.2987060546875
38,-53.35565185546875
39,-53.15789794921875
40,-53.10882568359375
41,-52.5467529296875
42,-52.3878173828125
43,-52.18206787109375
44,-51.7607421875
45,-51.36669921875
46,-51.20672607421875
47,-50.52685546875
48,-50.24456787109375
49,-49.7469482421875
50,-49.37042236328125
51,-49.1810302734375
52,-48.787841796875
53,-48.3358154296875
54,-48.1983642578125
55,823.7554321289062
56,823.7554321289062
57,824.0054321289062
58,824.0054321289062
59,824.0054321289062
60,823.9887084960938
61,824.0054321289062
62,823.9887084960938
63,824.0054321289062
64,823.9887084960938
65,824.0054321289062
66,823.9887084960938
67,824.0054321289062
68,823.9887084960938
69,824.1813354492188
70,823.9887084960938
71,824.0054321289062
72,824.2554321289062
73,823.9887084960938
74,824.0054321289062
75,824.0054321289062
76,823.9887084960938
77,823.9887084960938
78,-43.94287109375
79,-49.7708740234375
80,-52.8927001953125
81,-53.783203125
82,-54.0877685546875
83,-54.2744140625
84,-54.36395263671875
85,-54.46722412109375
86,-54.5726318359375
87,-54.7913818359375
88,-54.79052734375
89,-55.00201416015625
90,-55.18743896484375
91,-55.155029296875
92,-55.23553466796875
93,-55.18109130859375
94,-55.19158935546875
95,-55.22296142578125
96,-55.17742919921875
97,-55.05224609375
98,-55.090087890625
99,-55.00921630859375
100,-55.14361572265625
101,-54.78900146484375
102,-54.74456787109375
103,-54.5885009765625
104,-54.44854736328125
105,-54.50537109375
106,-54.3009033203125
107,-54.17578125
108,-54.13189697265625
109,-53.99517822265625
110,-53.74456787109375
111,-53.5701904296875
112,-53.445556640625
113,-53.21600341796875
114,-53.034423828125
115,-52.79705810546875
116,-52.719970703125
117,-52.72039794921875
118,-52.30010986328125
119,-51.80145263671875
120,-51.78253173828125
121,-51.72039794921875
122,-51.285400390625
123,-51.19195556640625
124,-50.75787353515625
125,-50.58758544921875
126,-53.07550048828125
127,-65.926025390625
128,-82.09954833984375
129,-102.503173828125
130,64.4686279296875
131,-130.58697509765625
132,-147.4512939453125
133,-162.976318359375
134,-177.47650146484375
135,-192.745849609375
136,-207.64230346679688
137,-222.215576171875
138,-238.9696044921875
139,-253.8909912109375
140,-270.98870849609375
141,209.9111328125
142,-300.51849365234375
143,-314.7816162109375
144,-328.17156982421875
145,265.45269775390625
146,-353.6168212890625
147,291.672607421875
148,-380.4538269042969
149,-395.43359375
150,-408.989990234375
151,352.46002197265625
152,-429.3050537109375
153,-439.8642578125
154,-450.46392822265625
155,396.48187255859375
156,-473.62278747558594
157,-485.1533966064453
158,-495.7921905517578
159,-505.7542266845703
160,-516.5739135742188
161,-525.6725006103516
162,-534.7730712890625
163,-543.0827178955078
164,-551.3334503173828
165,-558.7149810791016
166,-565.390251159668
167,-571.7674560546875
168,-577.7641754150391
169,-583.3860778808594
170,-588.6476516723633
171,-593.0328216552734
172,-597.212043762207
173,-601.1659240722656
174,-604.4423065185547
175,-607.2623672485352
176,-609.7265090942383
177,-611.9442291259766
178,-613.9112319946289
179,-615.3926239013672
180,-616.9521865844727
181,-617.9941024780273
182,-618.9883804321289
183,-620.024787902832
184,-620.7624282836914
185,-621.0380477905273
186,-621.6493301391602
187,-621.822135925293
188,-621.8570404052734
189,-621.8184051513672
190,-621.1496963500977
191,-620.7445678710938
192,-619.7490997314453
193,-619.1379013061523
194,-618.6070709228516
195,-617.6650009155273
196,-616.9861373901367
197,-616.5720901489258
198,-616.2323760986328
199,-616.3156433105469
200,-616.6243133544922
201,-616.7490997314453
202,-617.3187942504883
203,-617.7490997314453
204,-618.6203460693359
205,-619.5037231445312
206,-619.8770751953125
207,-620.8398056030273
208,-621.7445678710938
209,-622.612060546875
210,-623.2727355957031
211,-624.0179748535156
212,-624.9845695495605
213,-625.9550933837891
214,-626.9102249145508
215,-627.9269218444824
216,-629.0063247680664
217,-630.3040924072266
218,-631.2160377502441
219,-632.3045692443848
220,-633.1212615966797
221,-633.8628463745117
222,-634.7445678710938
223,-635.2460174560547
224,-635.8350448608398
225,-636.1174087524414
226,-636.3070678710938
227,-636.635009765625
228,-636.5253295898438
229,-636.5402679443359
230,-636.2319259643555
231,-635.9739799499512
232,-635.9192657470703
233,-635.5799102783203
234,-635.1311645507812
235,-634.7927589416504
236,-634.2702102661133
237,-633.8770713806152
238,-633.128288269043
239,-632.7022094726562
240,-631.9102249145508
241,-631.1383399963379
242,608.8130493164062
243,605.9674682617188
